Date,DeptID,ProductionCost,Revenue
2025-05-09,4,72108.56,98991.81
2025-05-09,5,68029.1,90804.76
2025-05-09,6,43296.66,0.0
2025-05-10,1,107562.65,130504.86
2025-05-10,2,105713.52,130623.59
2025-05-10,3,98955.74,134850.94
2025-05-10,4,99447.66,139336.51
2025-05-10,5,85518.23,121181.64
2025-05-10,6,61635.79,0.0
2025-05-11,1,33116.24,47269.53
2025-05-11,2,39934.8,52003.63
2025-05-11,3,36360.61,45462.46
2025-05-11,4,30269.05,40805.46
2025-05-11,5,25568.0,38945.0
2025-05-11,6,18811.21,0.0
2025-05-12,1,98211.39,145429.21
2025-05-12,2,108171.08,150578.54
2025-05-12,3,93162.61,132094.99
2025-05-12,4,78661.1,103517.03
2025-05-12,5,88773.45,135821.98
2025-05-12,6,65496.31,0.0
2025-05-13,1,90115.99,145385.86
2025-05-13,2,102973.24,143343.53
2025-05-13,3,105068.63,141127.99
2025-05-13,4,90806.31,121196.64
2025-05-13,5,87363.53,124063.1
2025-05-13,6,56405.01,0.0
2025-05-14,1,126582.3,151160.82
2025-05-14,2,126994.17,158509.9
2025-05-14,3,101761.07,149054.96
2025-05-14,4,83758.36,116590.69
2025-05-14,5,100545.5,147205.12
2025-05-14,6,54001.77,0.0
2025-05-15,1,97429.15,129717.55
2025-05-15,2,106029.88,137348.8
2025-05-15,3,104165.35,131818.31
2025-05-15,4,68536.89,94261.08
2025-05-15,5,92777.12,121433.41
2025-05-15,6,53478.0,0.0
2025-05-16,1,106342.32,142948.47
2025-05-16,2,94027.88,135790.2
2025-05-16,3,74653.43,100087.83
2025-05-16,4,74149.0,101935.97
2025-05-16,5,60860.27,89888.69
2025-05-16,6,47025.97,0.0
2025-05-17,1,98845.27,135778.03
2025-05-17,2,108149.87,136902.41
2025-05-17,3,101577.8,130276.16
2025-05-17,4,89964.27,121432.72
2025-05-17,5,100741.78,131130.08
2025-05-17,6,56896.81,0.0
2025-05-18,1,38860.55,49167.02
2025-05-18,2,34727.58,52753.54
2025-05-18,3,35404.52,48162.23
2025-05-18,4,30631.05,36921.0
2025-05-18,5,32604.19,43373.61
2025-05-18,6,20122.36,0.0
2025-05-19,1,99853.71,135161.75
2025-05-19,2,112223.41,155112.58
2025-05-19,3,81331.68,110240.46
2025-05-19,4,88013.05,111610.63
2025-05-19,5,91240.75,130793.28
2025-05-19,6,66039.89,0.0
2025-05-20,1,119200.86,162041.42
2025-05-20,2,84057.17,114476.23
2025-05-20,3,80136.39,111111.31
2025-05-20,4,70676.26,95480.37
2025-05-20,5,76978.18,94983.59
2025-05-20,6,59425.94,0.0
2025-05-21,1,123858.85,144008.98
2025-05-21,2,110481.95,156757.21
2025-05-21,3,104360.02,116332.69
2025-05-21,4,81755.95,121481.47
2025-05-21,5,99019.6,143852.54
2025-05-21,6,58532.51,0.0
2025-05-22,1,110898.29,172811.53
2025-05-22,2,95025.9,140516.57
2025-05-22,3,99511.46,140413.71
2025-05-22,4,81416.4,119577.23
2025-05-22,5,92044.8,120684.74
2025-05-22,6,51436.81,0.0
2025-05-23,1,87142.4,116736.26
2025-05-23,2,91875.81,123683.45
2025-05-23,3,60752.23,86528.82
2025-05-23,4,60691.28,79631.34
2025-05-23,5,85909.3,120427.25
2025-05-23,6,49924.82,0.0
2025-05-24,1,124619.66,173081.09
2025-05-24,2,106557.14,138970.69
2025-05-24,3,99365.53,131248.34
2025-05-24,4,81646.77,103897.09
2025-05-24,5,93556.04,121603.91
2025-05-24,6,57287.64,0.0
2025-05-25,1,43274.75,56227.0
2025-05-25,2,39069.93,52053.0
2025-05-25,3,32790.9,41765.58
2025-05-25,4,27738.62,39664.61
2025-05-25,5,29580.19,45021.64
2025-05-25,6,18473.21,0.0
2025-05-26,1,118639.21,165853.62
2025-05-26,2,109289.75,143091.72
2025-05-26,3,95697.82,131603.48
2025-05-26,4,76515.16,108589.48
2025-05-26,5,96456.86,132819.53
2025-05-26,6,59430.46,0.0
2025-05-27,1,116868.65,162934.3
2025-05-27,2,88559.08,128612.36
2025-05-27,3,94420.9,121600.46
2025-05-27,4,87388.31,106986.35
2025-05-27,5,65008.38,88721.43
2025-05-27,6,61026.42,0.0
2025-05-28,1,89398.45,126354.71
2025-05-28,2,120016.24,160746.38
2025-05-28,3,69973.25,103296.77
2025-05-28,4,91236.37,123130.08
2025-05-28,5,92709.55,132291.93
2025-05-28,6,56959.6,0.0
2025-05-29,1,104760.45,148615.83
2025-05-29,2,98393.99,142758.21
2025-05-29,3,98160.4,134135.87
2025-05-29,4,76505.54,99909.48
2025-05-29,5,72484.35,100536.66
2025-05-29,6,50772.0,0.0
2025-05-30,1,114033.38,134742.8
2025-05-30,2,101849.81,128100.9
2025-05-30,3,82965.75,110365.99
2025-05-30,4,63677.79,90067.25
2025-05-30,5,62627.37,86527.36
2025-05-30,6,52317.14,0.0
2025-05-31,1,106093.32,142160.83
2025-05-31,2,107717.81,154602.04
2025-05-31,3,102531.63,136492.32
2025-05-31,4,81623.09,107621.8
2025-05-31,5,96985.1,116415.77
2025-05-31,6,58004.09,0.0
2025-06-01,1,30589.18,38744.81
2025-06-01,2,32846.59,45582.46
2025-06-01,3,21127.56,29727.35
2025-06-01,4,27456.28,38128.36
2025-06-01,5,28333.38,35588.21
2025-06-01,6,16905.56,0.0
2025-06-02,1,87237.79,113270.09
2025-06-02,2,102949.08,135362.33
2025-06-02,3,76083.58,107879.87
2025-06-02,4,71490.04,103931.47
2025-06-02,5,80130.23,113853.08
2025-06-02,6,49799.14,0.0
2025-06-03,1,89203.99,122008.66
2025-06-03,2,95760.41,124336.68
2025-06-03,3,69838.92,75313.62
2025-06-03,4,70286.53,93205.42
2025-06-03,5,81265.12,118766.6
2025-06-03,6,48089.46,0.0
2025-06-04,1,80858.0,109774.07
2025-06-04,2,92363.66,128223.46
2025-06-04,3,84572.94,116487.14
2025-06-04,4,51221.88,77832.59
2025-06-04,5,74471.37,109698.57
2025-06-04,6,54836.34,0.0
2025-06-05,1,90839.95,115617.2
2025-06-05,2,96068.92,120225.73
2025-06-05,3,85613.44,108421.48
2025-06-05,4,75609.51,100044.04
2025-06-05,5,78524.31,112312.19
2025-06-05,6,49905.09,0.0
2025-06-06,1,73853.48,100258.02
2025-06-06,2,59290.72,83301.3
2025-06-06,3,61312.63,79083.91
2025-06-06,4,61252.55,79375.6
2025-06-06,5,58823.52,77095.01
2025-06-06,6,39439.95,0.0
2025-06-07,1,82358.28,103866.48
2025-06-07,2,95577.98,136480.94
2025-06-07,3,76120.99,114928.21
2025-06-07,4,58990.7,80906.24
2025-06-07,5,73948.91,100991.5
2025-06-07,6,45786.6,0.0
2025-06-08,1,28932.64,42584.31
2025-06-08,2,26852.08,33612.83
2025-06-08,3,27233.13,38629.68
2025-06-08,4,26108.95,36800.5
2025-06-08,5,22347.87,33705.7
2025-06-08,6,16763.81,0.0
2025-06-09,1,93395.26,123776.9
2025-06-09,2,101919.47,146462.62
2025-06-09,3,80102.13,108982.97
2025-06-09,4,77497.03,105817.96
2025-06-09,5,58770.63,90447.62
2025-06-09,6,49792.75,0.0
2025-06-10,1,85590.41,111951.41
2025-06-10,2,98213.94,123017.2
2025-06-10,3,68842.27,103779.6
2025-06-10,4,61144.46,80848.66
2025-06-10,5,62477.33,87233.73
2025-06-10,6,54333.61,0.0
2025-06-11,1,85543.79,111558.72
2025-06-11,2,96364.32,137900.74
2025-06-11,3,79446.15,107481.3
2025-06-11,4,75740.95,106823.11
2025-06-11,5,70255.44,102605.0
2025-06-11,6,47009.67,0.0
2025-06-12,1,86877.36,110547.96
2025-06-12,2,84424.53,111276.14
2025-06-12,3,68525.53,100457.75
2025-06-12,4,49925.11,78623.31
2025-06-12,5,81419.78,104893.81
2025-06-12,6,50821.67,0.0
2025-06-13,1,73526.52,97470.75
2025-06-13,2,80992.03,114634.95
2025-06-13,3,75160.37,99338.72
2025-06-13,4,61610.03,94782.23
2025-06-13,5,74491.61,99578.36
2025-06-13,6,44859.21,0.0
2025-06-14,1,86376.64,118527.07
2025-06-14,2,83858.33,118561.0
2025-06-14,3,84920.37,115848.64
2025-06-14,4,68895.31,86915.32
2025-06-14,5,57198.35,76676.55
2025-06-14,6,52489.01,0.0
2025-06-15,1,33328.16,49295.49
2025-06-15,2,28303.95,39633.06
2025-06-15,3,29661.73,34329.61
2025-06-15,4,24298.39,36387.25
2025-06-15,5,30851.46,37343.47
2025-06-15,6,14395.41,0.0
2025-06-16,1,79633.67,120672.68
2025-06-16,2,79812.42,112843.42
2025-06-16,3,59949.76,88770.91
2025-06-16,4,75278.7,89486.92
2025-06-16,5,85348.84,112020.5
2025-06-16,6,44092.24,0.0
2025-06-17,1,93347.21,123143.02
2025-06-17,2,82095.13,113771.08
2025-06-17,3,72073.54,94759.58
2025-06-17,4,55303.79,72743.03
2025-06-17,5,76448.85,115165.89
2025-06-17,6,52392.43,0.0
2025-06-18,1,100924.43,122805.92
2025-06-18,2,81069.69,105732.24
2025-06-18,3,94739.63,112473.95
2025-06-18,4,72051.96,100403.4
2025-06-18,5,83501.55,104601.11
2025-06-18,6,46328.18,0.0
2025-06-19,1,78125.26,102401.16
2025-06-19,2,88430.72,130446.03
2025-06-19,3,87259.79,103450.97
2025-06-19,4,77979.1,100030.86
2025-06-19,5,62455.76,85004.0
2025-06-19,6,49948.98,0.0
2025-06-20,1,74974.39,114910.49
2025-06-20,2,65930.24,105234.73
2025-06-20,3,79131.14,95045.44
2025-06-20,4,63298.99,88324.67
2025-06-20,5,58217.04,83231.06
2025-06-20,6,43947.02,0.0
2025-06-21,1,96346.25,138267.69
2025-06-21,2,77197.41,102311.0
2025-06-21,3,65869.52,80522.33
2025-06-21,4,62467.86,80238.97
2025-06-21,5,78928.09,109570.45
2025-06-21,6,51857.79,0.0
2025-06-22,1,28934.47,38075.38
2025-06-22,2,29268.67,41449.06
2025-06-22,3,24557.28,29630.63
2025-06-22,4,25349.18,36260.99
2025-06-22,5,28784.64,36342.05
2025-06-22,6,15297.57,0.0
2025-06-23,1,103747.31,134696.8
2025-06-23,2,77869.06,121216.48
2025-06-23,3,62157.67,86780.42
2025-06-23,4,70944.24,95847.26
2025-06-23,5,65448.88,93914.25
2025-06-23,6,50750.52,0.0
2025-06-24,1,82480.21,109216.82
2025-06-24,2,78268.34,101440.05
2025-06-24,3,79646.65,97688.36
2025-06-24,4,70666.5,92367.26
2025-06-24,5,77401.13,115403.11
2025-06-24,6,44143.32,0.0
2025-06-25,1,103038.3,138753.67
2025-06-25,2,95557.67,115714.18
2025-06-25,3,64690.79,87011.07
2025-06-25,4,72878.13,90683.06
2025-06-25,5,84034.9,112662.97
2025-06-25,6,48212.61,0.0
2025-06-26,1,79892.43,104372.92
2025-06-26,2,95275.91,147354.37
2025-06-26,3,84647.57,102953.67
2025-06-26,4,68153.42,94126.7
2025-06-26,5,74207.98,106212.04
2025-06-26,6,45708.15,0.0
2025-06-27,1,84012.25,111747.14
2025-06-27,2,68846.67,89237.43
2025-06-27,3,54168.5,72584.85
2025-06-27,4,57297.34,84572.24
2025-06-27,5,67682.18,93722.41
2025-06-27,6,38775.71,0.0
2025-06-28,1,111881.79,146587.92
2025-06-28,2,88636.91,118868.68
2025-06-28,3,86735.93,110948.32
2025-06-28,4,68701.34,101855.55
2025-06-28,5,80592.77,106553.81
2025-06-28,6,49494.11,0.0
2025-06-29,1,30181.43,41881.11
2025-06-29,2,31810.28,43215.14
2025-06-29,3,29314.29,35689.97
2025-06-29,4,22568.36,34518.28
2025-06-29,5,22644.51,31149.87
2025-06-29,6,17400.02,0.0
2025-06-30,1,100115.45,139790.07
2025-06-30,2,106120.29,146885.48
2025-06-30,3,90907.28,109559.87
2025-06-30,4,57380.92,72446.3
2025-06-30,5,76359.02,114191.58
2025-06-30,6,52058.29,0.0
2025-07-01,1,108609.02,141800.82
2025-07-01,2,103640.7,134611.37
2025-07-01,3,82378.76,112348.85
2025-07-01,4,67884.81,104673.2
2025-07-01,5,79676.48,104847.8
2025-07-01,6,49657.07,0.0
2025-07-02,1,86543.65,118565.24
2025-07-02,2,92406.39,116805.82
2025-07-02,3,85547.18,119273.31
2025-07-02,4,67760.4,107674.41
2025-07-02,5,77363.76,112485.16
2025-07-02,6,51236.77,0.0
2025-07-03,1,79242.33,107702.62
2025-07-03,2,69545.84,97199.67
2025-07-03,3,62321.53,85070.69
2025-07-03,4,76363.14,101269.41
2025-07-03,5,81460.05,116853.04
2025-07-03,6,47657.39,0.0
2025-07-04,1,80133.16,112272.16
2025-07-04,2,82321.21,106934.34
2025-07-04,3,67474.51,92971.96
2025-07-04,4,62394.61,78811.81
2025-07-04,5,71841.25,95166.63
2025-07-04,6,48157.02,0.0
2025-07-05,1,89346.55,105910.36
2025-07-05,2,85792.01,120250.07
2025-07-05,3,67341.63,84093.14
2025-07-05,4,58546.77,73839.72
2025-07-05,5,58469.25,86678.61
2025-07-05,6,46457.82,0.0
2025-07-06,1,28054.73,36042.5
2025-07-06,2,25320.84,36239.74
2025-07-06,3,28585.63,38735.56
2025-07-06,4,24145.31,35449.03
2025-07-06,5,21876.65,35092.87
2025-07-06,6,18021.08,0.0
2025-07-07,1,81830.03,114428.27
2025-07-07,2,85250.79,113590.0
2025-07-07,3,69214.84,96745.77
2025-07-07,4,50778.12,76372.55
2025-07-07,5,77537.99,113730.91
2025-07-07,6,48190.76,0.0
2025-07-08,1,79255.8,117554.83
2025-07-08,2,96469.99,133239.86
2025-07-08,3,83776.78,106506.41
2025-07-08,4,66181.02,99304.75
2025-07-08,5,76185.83,108486.04
2025-07-08,6,45842.16,0.0
2025-07-09,1,84897.02,119506.1
2025-07-09,2,101958.07,143899.09
2025-07-09,3,60711.46,74630.7
2025-07-09,4,81486.17,104073.02
2025-07-09,5,85415.69,117332.93
2025-07-09,6,46777.52,0.0
2025-07-10,1,95660.97,134184.59
2025-07-10,2,97562.47,140852.68
2025-07-10,3,70763.83,97480.33
2025-07-10,4,72611.62,106808.54
2025-07-10,5,58006.81,82902.47
2025-07-10,6,50134.65,0.0
2025-07-11,1,86812.97,100835.31
2025-07-11,2,73598.42,107866.65
2025-07-11,3,74439.76,100167.64
2025-07-11,4,46020.03,59793.03
2025-07-11,5,54629.97,79394.98
2025-07-11,6,38435.4,0.0
2025-07-12,1,80318.27,121400.69
2025-07-12,2,82336.5,99200.74
2025-07-12,3,69099.26,92080.49
2025-07-12,4,72713.69,98516.67
2025-07-12,5,82953.78,112724.74
2025-07-12,6,42892.56,0.0
2025-07-13,1,29147.24,40170.94
2025-07-13,2,31867.13,44529.62
2025-07-13,3,28080.25,38961.84
2025-07-13,4,20925.66,28862.08
2025-07-13,5,26596.28,34071.2
2025-07-13,6,17936.0,0.0
2025-07-14,1,91754.24,137570.18
2025-07-14,2,100442.76,133014.82
2025-07-14,3,85801.45,113318.27
2025-07-14,4,72674.6,100361.59
2025-07-14,5,80839.06,115225.1
2025-07-14,6,49205.31,0.0
2025-07-15,1,86378.19,121999.76
2025-07-15,2,98887.73,132406.18
2025-07-15,3,64101.67,91708.75
2025-07-15,4,65597.13,97389.07
2025-07-15,5,82858.52,112807.68
2025-07-15,6,48757.38,0.0
2025-07-16,1,86409.91,125891.89
2025-07-16,2,71726.2,93713.95
2025-07-16,3,74071.38,113364.06
2025-07-16,4,70187.37,103449.03
2025-07-16,5,77708.31,122229.32
2025-07-16,6,43643.5,0.0
2025-07-17,1,100435.1,130166.06
2025-07-17,2,85210.35,111453.13
2025-07-17,3,79149.57,126245.47
2025-07-17,4,71593.93,87735.32
2025-07-17,5,74919.08,103692.9
2025-07-17,6,49922.58,0.0
2025-07-18,1,71475.83,97460.04
2025-07-18,2,73819.46,97673.01
2025-07-18,3,55100.77,84757.35
2025-07-18,4,59297.95,91448.63
2025-07-18,5,55719.65,80659.73
2025-07-18,6,43757.08,0.0
2025-07-19,1,81442.4,121700.37
2025-07-19,2,92608.23,141701.23
2025-07-19,3,92192.51,100967.39
2025-07-19,4,77822.22,112539.65
2025-07-19,5,71049.81,96952.98
2025-07-19,6,51612.27,0.0
2025-07-20,1,31769.65,45408.85
2025-07-20,2,30204.48,39101.63
2025-07-20,3,27225.25,37618.72
2025-07-20,4,17826.1,25184.36
2025-07-20,5,26088.54,39513.08
2025-07-20,6,18079.22,0.0
2025-07-21,1,94358.12,127346.21
2025-07-21,2,75481.36,112150.82
2025-07-21,3,75471.89,112348.0
2025-07-21,4,50300.18,74337.23
2025-07-21,5,73286.91,107054.5
2025-07-21,6,49962.54,0.0
2025-07-22,1,105716.83,140225.62
2025-07-22,2,84288.51,117641.0
2025-07-22,3,77733.92,100039.44
2025-07-22,4,69440.86,97710.87
2025-07-22,5,60379.05,89924.39
2025-07-22,6,48525.8,0.0
2025-07-23,1,85246.68,106724.42
2025-07-23,2,82602.01,107008.72
2025-07-23,3,69079.17,104046.8
2025-07-23,4,68983.38,107489.8
2025-07-23,5,86853.38,115828.82
2025-07-23,6,51982.06,0.0
2025-07-24,1,81936.45,115557.57
2025-07-24,2,84790.07,111520.99
2025-07-24,3,85616.78,126342.69
2025-07-24,4,48731.65,69716.4
2025-07-24,5,73321.97,99232.63
2025-07-24,6,52951.42,0.0
2025-07-25,1,77662.1,99197.21
2025-07-25,2,61409.29,73233.79
2025-07-25,3,66274.29,93900.87
2025-07-25,4,57101.86,81487.43
2025-07-25,5,68713.67,88436.81
2025-07-25,6,44705.92,0.0
2025-07-26,1,103822.97,135537.4
2025-07-26,2,103004.72,143325.42
2025-07-26,3,70073.78,84384.9
2025-07-26,4,79807.03,94991.61
2025-07-26,5,81304.25,113106.27
2025-07-26,6,53986.24,0.0
2025-07-27,1,34786.21,46727.72
2025-07-27,2,29757.92,41231.84
2025-07-27,3,24481.41,34919.7
2025-07-27,4,26609.35,35638.2
2025-07-27,5,27389.79,35410.08
2025-07-27,6,18385.39,0.0
2025-07-28,1,92488.49,131710.34
2025-07-28,2,90883.22,127777.09
2025-07-28,3,83756.94,104020.03
2025-07-28,4,62958.86,98051.07
2025-07-28,5,76598.64,109359.3
2025-07-28,6,53644.37,0.0
2025-07-29,1,93542.7,121624.43
2025-07-29,2,83602.24,104925.7
2025-07-29,3,67327.83,89015.16
2025-07-29,4,80328.02,109135.91
2025-07-29,5,74230.53,119023.39
2025-07-29,6,53041.78,0.0
2025-07-30,1,79598.66,117971.59
2025-07-30,2,97797.22,133189.46
2025-07-30,3,70754.26,86092.46
2025-07-30,4,52623.93,71983.89
2025-07-30,5,79520.72,103893.98
2025-07-30,6,49781.59,0.0
2025-07-31,1,100583.12,139046.56
2025-07-31,2,83730.1,109307.41
2025-07-31,3,86566.51,109482.59
2025-07-31,4,63151.28,89871.21
2025-07-31,5,83613.94,107218.13
2025-07-31,6,50454.24,0.0
2025-08-01,1,89429.16,112012.12
2025-08-01,2,80088.42,103252.34
2025-08-01,3,85086.85,125910.95
2025-08-01,4,68494.64,95334.59
2025-08-01,5,58287.45,95092.4
2025-08-01,6,48268.35,0.0
2025-08-02,1,97411.31,149892.18
2025-08-02,2,109815.48,165327.09
2025-08-02,3,69778.6,92367.77
2025-08-02,4,88752.72,124571.89
2025-08-02,5,106741.21,139054.52
2025-08-02,6,54810.44,0.0
2025-08-03,1,36093.8,49171.62
2025-08-03,2,39373.79,55066.76
2025-08-03,3,28502.77,35568.65
2025-08-03,4,28486.14,39044.62
2025-08-03,5,26428.47,40974.99
2025-08-03,6,21608.01,0.0
2025-08-04,1,104632.87,148539.87
2025-08-04,2,108758.56,154696.59
2025-08-04,3,87934.89,138108.57
2025-08-04,4,82103.73,109055.42
2025-08-04,5,73858.21,104699.34
2025-08-04,6,63064.16,0.0
2025-08-05,1,117754.5,163251.29
2025-08-05,2,101201.02,147097.42
2025-08-05,3,114704.39,123127.21
2025-08-05,4,87184.36,118754.13
2025-08-05,5,89597.17,134107.26
2025-08-05,6,59346.65,0.0
2025-08-06,1,101226.24,132271.98
2025-08-06,2,92163.27,136392.01
2025-08-06,3,80886.59,104042.83
2025-08-06,4,52456.17,69724.07
2025-08-06,5,71587.37,103417.46
2025-08-06,6,64374.86,0.0
2025-08-07,1,109310.17,137041.64
2025-08-07,2,106580.1,134212.62
2025-08-07,3,80525.93,101151.15
2025-08-07,4,77565.67,121165.75
2025-08-07,5,71244.78,104581.28
2025-08-07,6,55591.66,0.0
2025-08-08,1,97229.8,144751.91
2025-08-08,2,99847.99,128856.63
2025-08-08,3,75376.3,89900.1
2025-08-08,4,74918.62,94698.21
2025-08-08,5,62962.88,83720.85
2025-08-08,6,47634.95,0.0
2025-08-09,1,110603.31,165671.13
2025-08-09,2,107949.89,156365.27
2025-08-09,3,78793.85,104870.07
2025-08-09,4,73913.4,111485.91
2025-08-09,5,94683.24,138773.54
2025-08-09,6,56524.26,0.0
2025-08-10,1,40127.28,51354.77
2025-08-10,2,32167.34,47929.01
2025-08-10,3,26992.38,36697.05
2025-08-10,4,27518.8,35240.74
2025-08-10,5,30808.66,45687.41
2025-08-10,6,20169.88,0.0
2025-08-11,1,121770.9,154488.71
2025-08-11,2,109631.2,153527.11
2025-08-11,3,87607.24,106593.45
2025-08-11,4,83100.22,120010.2
2025-08-11,5,82271.72,115578.67
2025-08-11,6,55472.79,0.0
2025-08-12,1,116782.44,158970.28
2025-08-12,2,87836.1,113877.56
2025-08-12,3,98683.83,128312.56
2025-08-12,4,86281.37,122687.65
2025-08-12,5,87313.79,141711.63
2025-08-12,6,54820.01,0.0
2025-08-13,1,107455.68,145261.12
2025-08-13,2,116671.48,162895.55
2025-08-13,3,93058.17,129443.57
2025-08-13,4,91277.93,136634.25
2025-08-13,5,73215.99,101678.73
2025-08-13,6,61111.35,0.0
2025-08-14,1,92708.28,145237.24
2025-08-14,2,107265.18,142403.86
2025-08-14,3,101170.01,134086.15
2025-08-14,4,87436.36,113607.41
2025-08-14,5,100966.43,137899.77
2025-08-14,6,58912.2,0.0
2025-08-15,1,87890.31,131947.92
2025-08-15,2,85713.5,117929.38
2025-08-15,3,67043.53,92437.65
2025-08-15,4,70435.07,100519.07
2025-08-15,5,85125.22,112710.93
2025-08-15,6,50373.29,0.0
2025-08-16,1,129141.36,175428.81
2025-08-16,2,119031.19,150711.25
2025-08-16,3,94056.49,146034.86
2025-08-16,4,74332.78,113036.8
2025-08-16,5,91179.52,134118.39
2025-08-16,6,57354.67,0.0
2025-08-17,1,36328.0,52385.77
2025-08-17,2,30669.08,47685.88
2025-08-17,3,32316.03,45011.83
2025-08-17,4,32337.13,41812.42
2025-08-17,5,32153.42,44224.76
2025-08-17,6,21145.2,0.0
2025-08-18,1,117921.55,153843.76
2025-08-18,2,93941.23,131040.99
2025-08-18,3,84907.04,130550.88
2025-08-18,4,73462.6,94585.27
2025-08-18,5,90812.39,127719.18
2025-08-18,6,57050.42,0.0
2025-08-19,1,112823.43,168277.63
2025-08-19,2,117990.91,161229.43
2025-08-19,3,73867.22,103316.88
2025-08-19,4,81242.28,123209.21
2025-08-19,5,72862.41,109083.19
2025-08-19,6,59258.85,0.0
2025-08-20,1,113589.39,149012.92
2025-08-20,2,85872.9,105096.08
2025-08-20,3,99452.19,133427.02
2025-08-20,4,85344.23,114790.38
2025-08-20,5,77271.41,104028.61
2025-08-20,6,54518.95,0.0
2025-08-21,1,99007.58,138410.51
2025-08-21,2,108339.3,139800.59
2025-08-21,3,94372.46,123186.03
2025-08-21,4,85538.87,122219.72
2025-08-21,5,96788.9,144925.39
2025-08-21,6,59283.6,0.0
2025-08-22,1,95911.35,156777.9
2025-08-22,2,100340.93,136784.84
2025-08-22,3,76104.06,110809.72
2025-08-22,4,71067.65,105746.88
2025-08-22,5,76985.58,107360.61
2025-08-22,6,47595.98,0.0
2025-08-23,1,123631.19,157753.22
2025-08-23,2,110000.3,131892.67
2025-08-23,3,89492.83,130240.93
2025-08-23,4,81580.19,121742.97
2025-08-23,5,85367.85,131488.2
2025-08-23,6,63529.75,0.0
2025-08-24,1,30765.48,45516.18
2025-08-24,2,41174.2,50941.89
2025-08-24,3,33719.16,44166.88
2025-08-24,4,28851.65,39584.03
2025-08-24,5,31435.94,42824.68
2025-08-24,6,22833.17,0.0
2025-08-25,1,125196.41,164167.96
2025-08-25,2,110393.1,145968.26
2025-08-25,3,101889.27,137612.92
2025-08-25,4,82641.57,115161.48
2025-08-25,5,89563.35,122755.93
2025-08-25,6,64713.37,0.0
2025-08-26,1,114158.15,144816.61
2025-08-26,2,109110.0,153372.72
2025-08-26,3,75650.02,106675.58
2025-08-26,4,85768.48,108830.15
2025-08-26,5,89900.84,141220.29
2025-08-26,6,56059.05,0.0
2025-08-27,1,117710.36,155995.16
2025-08-27,2,108742.05,127554.79
2025-08-27,3,88131.2,133721.45
2025-08-27,4,64495.13,80766.47
2025-08-27,5,70386.61,104226.46
2025-08-27,6,57487.82,0.0
2025-08-28,1,109622.03,144050.71
2025-08-28,2,93804.6,135550.57
2025-08-28,3,75794.67,90774.79
2025-08-28,4,83252.4,125908.83
2025-08-28,5,97920.71,125951.83
2025-08-28,6,52841.69,0.0
2025-08-29,1,85993.04,125552.79
2025-08-29,2,88457.56,113170.56
2025-08-29,3,73640.31,114622.02
2025-08-29,4,67711.38,92302.97
2025-08-29,5,71899.35,93118.99
2025-08-29,6,54402.54,0.0
2025-08-30,1,112704.78,158849.07
2025-08-30,2,100707.95,145472.05
2025-08-30,3,104393.36,143508.11
2025-08-30,4,83201.24,122944.16
2025-08-30,5,74474.54,112821.14
2025-08-30,6,52985.93,0.0
2025-08-31,1,41689.19,59780.89
2025-08-31,2,30882.23,40472.2
2025-08-31,3,33639.15,48989.88
2025-08-31,4,27981.33,34436.35
2025-08-31,5,38781.63,48854.95
2025-08-31,6,20348.81,0.0
2025-09-01,1,110377.95,145429.31
2025-09-01,2,103792.71,143655.0
2025-09-01,3,90622.2,115113.35
2025-09-01,4,101869.95,136427.71
2025-09-01,5,91945.93,124234.32
2025-09-01,6,69867.53,0.0
2025-09-02,1,128909.71,169411.78
2025-09-02,2,114076.48,174016.14
2025-09-02,3,84907.22,114417.17
2025-09-02,4,108796.7,140974.28
2025-09-02,5,86427.98,117863.2
2025-09-02,6,66269.61,0.0
2025-09-03,1,122632.9,164178.38
2025-09-03,2,126991.4,169372.39
2025-09-03,3,116274.41,157361.58
2025-09-03,4,68932.16,95884.19
2025-09-03,5,113351.19,143338.64
2025-09-03,6,65747.87,0.0
2025-09-04,1,116463.18,156960.42
2025-09-04,2,130354.99,174386.14
2025-09-04,3,93772.42,122144.26
2025-09-04,4,93034.89,133813.58
2025-09-04,5,87621.14,109101.93
2025-09-04,6,62080.37,0.0
2025-09-05,1,119114.36,147857.74
2025-09-05,2,100638.79,155409.82
2025-09-05,3,101941.74,117580.47
2025-09-05,4,71287.92,107515.16
2025-09-05,5,91628.99,126424.17
2025-09-05,6,50769.69,0.0
2025-09-06,1,146507.59,218023.52
2025-09-06,2,87135.37,119971.62
2025-09-06,3,94645.81,127737.22
2025-09-06,4,98043.29,144282.39
2025-09-06,5,86171.02,115180.51
2025-09-06,6,71908.73,0.0
2025-09-07,1,47804.36,60934.74
2025-09-07,2,34934.55,50615.3
2025-09-07,3,40592.83,59255.54
2025-09-07,4,23119.96,36618.74
2025-09-07,5,39597.15,58304.68
2025-09-07,6,25125.22,0.0
2025-09-08,1,105957.82,157049.62
2025-09-08,2,98451.05,144848.45
2025-09-08,3,96510.66,126677.69
2025-09-08,4,97803.19,138564.58
2025-09-08,5,114898.82,155168.09
2025-09-08,6,62863.88,0.0
2025-09-09,1,136087.69,168518.45
2025-09-09,2,100274.88,144046.66
2025-09-09,3,118609.57,164243.36
2025-09-09,4,110494.14,146770.62
2025-09-09,5,82797.79,123495.96
2025-09-09,6,72004.38,0.0
2025-09-10,1,141054.91,182344.28
