ProdID,Date,DeptID,MachineID,EmployeeID,QuantityProduced,TargetQuantity
PR000498,2024-01-17,2,MC015,EMP0070,109,120
PR000499,2024-01-17,2,MC018,EMP0083,120,120
PR000500,2024-01-17,2,MC017,EMP0015,109,120
PR000501,2024-01-17,3,MC020,EMP0064,161,158
PR000502,2024-01-17,3,MC021,EMP0172,164,158
PR000503,2024-01-17,3,MC022,EMP0099,159,158
PR000504,2024-01-17,3,MC023,EMP0006,142,158
PR000505,2024-01-17,3,MC019,EMP0180,155,158
PR000506,2024-01-17,4,MC026,EMP0132,198,200
PR000507,2024-01-17,4,MC025,EMP0023,213,200
PR000508,2024-01-17,4,MC028,EMP0059,204,200
PR000509,2024-01-17,5,MC030,EMP0060,148,142
PR000510,2024-01-17,5,MC035,EMP0165,147,142
PR000511,2024-01-17,5,MC034,EMP0145,122,142
PR000512,2024-01-17,5,MC032,EMP0086,138,142
PR000513,2024-01-17,5,MC033,EMP0058,135,142
PR000514,2024-01-17,6,MC038,EMP0046,315,325
PR000515,2024-01-17,6,MC036,EMP0053,337,325
PR000516,2024-01-17,6,MC039,EMP0144,371,325
PR000517,2024-01-18,1,MC005,EMP0061,178,181
PR000518,2024-01-18,1,MC001,EMP0167,208,181
PR000519,2024-01-18,1,MC007,EMP0118,181,181
PR000520,2024-01-18,1,MC006,EMP0104,186,181
PR000521,2024-01-18,1,MC004,EMP0007,169,181
PR000522,2024-01-18,1,MC008,EMP0102,168,181
PR000523,2024-01-18,1,MC003,EMP0107,154,181
PR000524,2024-01-18,2,MC017,EMP0135,114,120
PR000525,2024-01-18,2,MC009,EMP0157,104,120
PR000526,2024-01-18,2,MC015,EMP0148,102,120
PR000527,2024-01-18,2,MC018,EMP0149,106,120
PR000528,2024-01-18,2,MC011,EMP0169,123,120
PR000529,2024-01-18,2,MC014,EMP0012,115,120
PR000530,2024-01-18,2,MC012,EMP0103,105,120
PR000531,2024-01-18,2,MC016,EMP0129,113,120
PR000532,2024-01-18,2,MC010,EMP0042,124,120
PR000533,2024-01-18,3,MC019,EMP0013,145,158
PR000534,2024-01-18,3,MC021,EMP0084,164,158
PR000535,2024-01-18,3,MC024,EMP0122,165,158
PR000536,2024-01-18,3,MC023,EMP0006,168,158
PR000537,2024-01-18,3,MC022,EMP0029,140,158
PR000538,2024-01-18,4,MC028,EMP0153,230,200
PR000539,2024-01-18,4,MC025,EMP0050,170,200
PR000540,2024-01-18,4,MC029,EMP0132,183,200
PR000541,2024-01-18,4,MC027,EMP0153,191,200
PR000542,2024-01-18,5,MC030,EMP0096,120,142
PR000543,2024-01-18,5,MC034,EMP0080,127,142
PR000544,2024-01-18,5,MC035,EMP0003,130,142
PR000545,2024-01-18,5,MC031,EMP0028,131,142
PR000546,2024-01-18,5,MC033,EMP0068,143,142
PR000547,2024-01-18,6,MC036,EMP0053,341,325
PR000548,2024-01-18,6,MC038,EMP0155,360,325
PR000549,2024-01-18,6,MC037,EMP0065,317,325
PR000550,2024-01-19,1,MC003,EMP0066,166,181
PR000551,2024-01-19,1,MC008,EMP0025,167,181
PR000552,2024-01-19,1,MC004,EMP0141,146,181
PR000553,2024-01-19,1,MC005,EMP0075,157,181
PR000554,2024-01-19,1,MC007,EMP0162,149,181
PR000555,2024-01-19,1,MC002,EMP0158,164,181
PR000556,2024-01-19,2,MC012,EMP0004,106,120
PR000557,2024-01-19,2,MC017,EMP0067,101,120
PR000558,2024-01-19,2,MC014,EMP0036,99,120
PR000559,2024-01-19,2,MC018,EMP0105,103,120
PR000560,2024-01-19,2,MC013,EMP0114,97,120
PR000561,2024-01-19,2,MC011,EMP0001,105,120
PR000562,2024-01-19,2,MC015,EMP0031,97,120
PR000563,2024-01-19,2,MC010,EMP0063,91,120
PR000564,2024-01-19,2,MC016,EMP0063,91,120
PR000565,2024-01-19,3,MC020,EMP0033,130,158
PR000566,2024-01-19,3,MC021,EMP0013,131,158
PR000567,2024-01-19,3,MC019,EMP0078,122,158
PR000568,2024-01-19,3,MC022,EMP0143,115,158
PR000569,2024-01-19,4,MC028,EMP0121,195,200
PR000570,2024-01-19,4,MC027,EMP0154,169,200
PR000571,2024-01-19,4,MC029,EMP0022,197,200
PR000572,2024-01-19,4,MC025,EMP0062,192,200
PR000573,2024-01-19,5,MC035,EMP0150,126,142
PR000574,2024-01-19,5,MC031,EMP0164,118,142
PR000575,2024-01-19,5,MC032,EMP0060,112,142
PR000576,2024-01-19,5,MC033,EMP0150,116,142
PR000577,2024-01-19,5,MC030,EMP0150,111,142
PR000578,2024-01-19,6,MC036,EMP0152,307,325
PR000579,2024-01-19,6,MC039,EMP0053,246,325
PR000580,2024-01-19,6,MC037,EMP0142,261,325
PR000581,2024-01-20,1,MC005,EMP0112,183,181
PR000582,2024-01-20,1,MC007,EMP0118,171,181
PR000583,2024-01-20,1,MC008,EMP0094,177,181
PR000584,2024-01-20,1,MC006,EMP0094,180,181
PR000585,2024-01-20,1,MC001,EMP0137,184,181
PR000586,2024-01-20,1,MC002,EMP0161,192,181
PR000587,2024-01-20,2,MC014,EMP0051,110,120
PR000588,2024-01-20,2,MC009,EMP0081,122,120
PR000589,2024-01-20,2,MC016,EMP0076,132,120
PR000590,2024-01-20,2,MC012,EMP0041,134,120
PR000591,2024-01-20,2,MC015,EMP0149,115,120
PR000592,2024-01-20,2,MC011,EMP0063,135,120
PR000593,2024-01-20,2,MC010,EMP0157,94,120
PR000594,2024-01-20,2,MC013,EMP0063,117,120
PR000595,2024-01-20,3,MC019,EMP0064,159,158
PR000596,2024-01-20,3,MC024,EMP0179,152,158
PR000597,2024-01-20,3,MC023,EMP0124,142,158
PR000598,2024-01-20,3,MC020,EMP0084,138,158
PR000599,2024-01-20,3,MC021,EMP0122,143,158
PR000600,2024-01-20,4,MC028,EMP0132,242,200
PR000601,2024-01-20,4,MC029,EMP0071,192,200
PR000602,2024-01-20,4,MC026,EMP0002,197,200
PR000603,2024-01-20,4,MC025,EMP0014,213,200
PR000604,2024-01-20,5,MC033,EMP0096,134,142
PR000605,2024-01-20,5,MC032,EMP0056,138,142
PR000606,2024-01-20,5,MC035,EMP0080,127,142
PR000607,2024-01-20,5,MC034,EMP0080,134,142
PR000608,2024-01-20,6,MC038,EMP0065,353,325
PR000609,2024-01-20,6,MC039,EMP0120,327,325
PR000610,2024-01-20,6,MC036,EMP0053,300,325
PR000611,2024-01-21,1,MC002,EMP0137,64,181
PR000612,2024-01-21,1,MC006,EMP0130,60,181
PR000613,2024-01-21,1,MC003,EMP0130,63,181
PR000614,2024-01-21,1,MC007,EMP0107,63,181
PR000615,2024-01-21,1,MC004,EMP0017,65,181
PR000616,2024-01-21,1,MC005,EMP0158,65,181
PR000617,2024-01-21,1,MC001,EMP0030,66,181
PR000618,2024-01-21,2,MC009,EMP0077,41,120
PR000619,2024-01-21,2,MC015,EMP0114,41,120
PR000620,2024-01-21,2,MC018,EMP0128,45,120
PR000621,2024-01-21,2,MC017,EMP0036,44,120
PR000622,2024-01-21,2,MC016,EMP0095,41,120
PR000623,2024-01-21,2,MC011,EMP0113,38,120
PR000624,2024-01-21,2,MC014,EMP0170,39,120
PR000625,2024-01-21,2,MC010,EMP0178,39,120
PR000626,2024-01-21,3,MC020,EMP0029,56,158
PR000627,2024-01-21,3,MC023,EMP0122,52,158
PR000628,2024-01-21,3,MC024,EMP0016,56,158
PR000629,2024-01-21,3,MC022,EMP0016,56,158
PR000630,2024-01-21,3,MC019,EMP0033,50,158
PR000631,2024-01-21,4,MC028,EMP0154,78,200
PR000632,2024-01-21,4,MC029,EMP0062,74,200
PR000633,2024-01-21,4,MC025,EMP0156,69,200
PR000634,2024-01-21,4,MC027,EMP0071,78,200
PR000635,2024-01-21,5,MC032,EMP0058,45,142
PR000636,2024-01-21,5,MC030,EMP0101,40,142
PR000637,2024-01-21,5,MC034,EMP0003,49,142
PR000638,2024-01-21,5,MC031,EMP0003,45,142
PR000639,2024-01-21,6,MC036,EMP0155,122,325
PR000640,2024-01-21,6,MC037,EMP0085,124,325
PR000641,2024-01-21,6,MC039,EMP0046,125,325
PR000642,2024-01-22,1,MC003,EMP0126,180,181
PR000643,2024-01-22,1,MC008,EMP0066,151,181
PR000644,2024-01-22,1,MC001,EMP0102,161,181
PR000645,2024-01-22,1,MC004,EMP0177,188,181
PR000646,2024-01-22,1,MC007,EMP0061,171,181
PR000647,2024-01-22,1,MC002,EMP0088,153,181
PR000648,2024-01-22,1,MC005,EMP0177,176,181
PR000649,2024-01-22,2,MC012,EMP0001,126,120
PR000650,2024-01-22,2,MC010,EMP0077,98,120
PR000651,2024-01-22,2,MC011,EMP0074,111,120
PR000652,2024-01-22,2,MC017,EMP0067,121,120
PR000653,2024-01-22,2,MC016,EMP0170,109,120
PR000654,2024-01-22,2,MC018,EMP0067,116,120
PR000655,2024-01-22,2,MC015,EMP0123,122,120
PR000656,2024-01-22,3,MC022,EMP0099,146,158
PR000657,2024-01-22,3,MC021,EMP0078,154,158
PR000658,2024-01-22,3,MC020,EMP0084,147,158
PR000659,2024-01-22,3,MC024,EMP0055,136,158
PR000660,2024-01-22,3,MC019,EMP0006,133,158
PR000661,2024-01-22,4,MC026,EMP0050,195,200
PR000662,2024-01-22,4,MC029,EMP0022,223,200
PR000663,2024-01-22,4,MC025,EMP0108,206,200
PR000664,2024-01-22,4,MC027,EMP0049,234,200
PR000665,2024-01-22,5,MC031,EMP0060,117,142
PR000666,2024-01-22,5,MC033,EMP0096,147,142
PR000667,2024-01-22,5,MC034,EMP0058,147,142
PR000668,2024-01-22,5,MC032,EMP0145,132,142
PR000669,2024-01-22,5,MC030,EMP0150,126,142
PR000670,2024-01-22,6,MC039,EMP0152,300,325
PR000671,2024-01-22,6,MC038,EMP0142,356,325
PR000672,2024-01-22,6,MC037,EMP0152,337,325
PR000673,2024-01-23,1,MC002,EMP0102,189,181
PR000674,2024-01-23,1,MC006,EMP0167,175,181
PR000675,2024-01-23,1,MC005,EMP0158,161,181
PR000676,2024-01-23,1,MC001,EMP0088,168,181
PR000677,2024-01-23,1,MC003,EMP0102,171,181
PR000678,2024-01-23,1,MC004,EMP0025,187,181
PR000679,2024-01-23,2,MC012,EMP0148,108,120
PR000680,2024-01-23,2,MC014,EMP0140,112,120
PR000681,2024-01-23,2,MC018,EMP0036,114,120
PR000682,2024-01-23,2,MC017,EMP0135,115,120
PR000683,2024-01-23,2,MC009,EMP0020,104,120
PR000684,2024-01-23,2,MC015,EMP0048,106,120
PR000685,2024-01-23,2,MC011,EMP0149,121,120
PR000686,2024-01-23,3,MC021,EMP0055,138,158
PR000687,2024-01-23,3,MC022,EMP0006,139,158
PR000688,2024-01-23,3,MC023,EMP0143,151,158
PR000689,2024-01-23,3,MC024,EMP0159,147,158
PR000690,2024-01-23,3,MC019,EMP0084,135,158
PR000691,2024-01-23,4,MC028,EMP0153,199,200
PR000692,2024-01-23,4,MC026,EMP0023,204,200
PR000693,2024-01-23,4,MC029,EMP0019,200,200
PR000694,2024-01-23,4,MC027,EMP0132,223,200
PR000695,2024-01-23,5,MC035,EMP0101,140,142
PR000696,2024-01-23,5,MC030,EMP0080,120,142
PR000697,2024-01-23,5,MC033,EMP0164,123,142
PR000698,2024-01-23,5,MC034,EMP0056,128,142
PR000699,2024-01-23,6,MC038,EMP0155,285,325
PR000700,2024-01-23,6,MC039,EMP0155,311,325
PR000701,2024-01-23,6,MC036,EMP0152,339,325
PR000702,2024-01-24,1,MC006,EMP0066,149,181
PR000703,2024-01-24,1,MC001,EMP0032,162,181
PR000704,2024-01-24,1,MC007,EMP0091,201,181
PR000705,2024-01-24,1,MC003,EMP0094,189,181
PR000706,2024-01-24,1,MC008,EMP0025,211,181
PR000707,2024-01-24,1,MC005,EMP0176,189,181
PR000708,2024-01-24,1,MC004,EMP0104,174,181
PR000709,2024-01-24,2,MC012,EMP0098,113,120
PR000710,2024-01-24,2,MC013,EMP0129,117,120
PR000711,2024-01-24,2,MC010,EMP0040,119,120
PR000712,2024-01-24,2,MC011,EMP0129,115,120
PR000713,2024-01-24,2,MC018,EMP0169,110,120
PR000714,2024-01-24,2,MC014,EMP0095,97,120
PR000715,2024-01-24,2,MC015,EMP0009,119,120
PR000716,2024-01-24,2,MC017,EMP0149,143,120
PR000717,2024-01-24,2,MC016,EMP0045,101,120
PR000718,2024-01-24,3,MC024,EMP0033,148,158
PR000719,2024-01-24,3,MC020,EMP0078,164,158
PR000720,2024-01-24,3,MC021,EMP0013,133,158
PR000721,2024-01-24,3,MC019,EMP0136,118,158
PR000722,2024-01-24,3,MC022,EMP0029,155,158
PR000723,2024-01-24,4,MC028,EMP0002,188,200
PR000724,2024-01-24,4,MC029,EMP0156,237,200
PR000725,2024-01-24,4,MC025,EMP0022,205,200
PR000726,2024-01-24,4,MC027,EMP0071,219,200
PR000727,2024-01-24,5,MC035,EMP0145,128,142
PR000728,2024-01-24,5,MC031,EMP0096,134,142
PR000729,2024-01-24,5,MC034,EMP0164,148,142
PR000730,2024-01-24,5,MC033,EMP0145,145,142
PR000731,2024-01-24,6,MC039,EMP0053,366,325
PR000732,2024-01-24,6,MC037,EMP0100,335,325
PR000733,2024-01-24,6,MC036,EMP0120,385,325
PR000734,2024-01-25,1,MC001,EMP0088,166,181
PR000735,2024-01-25,1,MC003,EMP0032,178,181
PR000736,2024-01-25,1,MC007,EMP0091,189,181
PR000737,2024-01-25,1,MC002,EMP0118,151,181
PR000738,2024-01-25,1,MC008,EMP0097,189,181
PR000739,2024-01-25,1,MC006,EMP0044,173,181
PR000740,2024-01-25,2,MC009,EMP0021,128,120
PR000741,2024-01-25,2,MC016,EMP0095,102,120
PR000742,2024-01-25,2,MC017,EMP0095,114,120
PR000743,2024-01-25,2,MC018,EMP0147,122,120
PR000744,2024-01-25,2,MC014,EMP0063,120,120
PR000745,2024-01-25,2,MC011,EMP0070,112,120
PR000746,2024-01-25,2,MC013,EMP0123,110,120
PR000747,2024-01-25,3,MC024,EMP0172,154,158
PR000748,2024-01-25,3,MC021,EMP0006,150,158
PR000749,2024-01-25,3,MC020,EMP0029,158,158
PR000750,2024-01-25,3,MC019,EMP0078,175,158
PR000751,2024-01-25,3,MC023,EMP0136,153,158
PR000752,2024-01-25,4,MC026,EMP0174,185,200
PR000753,2024-01-25,4,MC025,EMP0062,224,200
PR000754,2024-01-25,4,MC027,EMP0023,199,200
PR000755,2024-01-25,4,MC029,EMP0071,233,200
PR000756,2024-01-25,5,MC031,EMP0058,140,142
PR000757,2024-01-25,5,MC034,EMP0003,134,142
PR000758,2024-01-25,5,MC032,EMP0101,108,142
PR000759,2024-01-25,5,MC035,EMP0165,139,142
PR000760,2024-01-25,6,MC036,EMP0142,320,325
PR000761,2024-01-25,6,MC039,EMP0065,297,325
PR000762,2024-01-25,6,MC037,EMP0155,275,325
PR000763,2024-01-26,1,MC003,EMP0025,163,181
PR000764,2024-01-26,1,MC006,EMP0112,148,181
PR000765,2024-01-26,1,MC002,EMP0054,150,181
PR000766,2024-01-26,1,MC007,EMP0097,138,181
PR000767,2024-01-26,1,MC005,EMP0008,147,181
PR000768,2024-01-26,1,MC004,EMP0130,131,181
PR000769,2024-01-26,1,MC008,EMP0038,144,181
PR000770,2024-01-26,2,MC009,EMP0128,92,120
PR000771,2024-01-26,2,MC017,EMP0178,93,120
PR000772,2024-01-26,2,MC015,EMP0031,95,120
PR000773,2024-01-26,2,MC011,EMP0048,106,120
PR000774,2024-01-26,2,MC018,EMP0083,94,120
PR000775,2024-01-26,2,MC012,EMP0129,102,120
PR000776,2024-01-26,2,MC014,EMP0113,95,120
PR000777,2024-01-26,3,MC023,EMP0082,120,158
PR000778,2024-01-26,3,MC021,EMP0134,137,158
PR000779,2024-01-26,3,MC022,EMP0180,130,158
PR000780,2024-01-26,3,MC020,EMP0172,104,158
PR000781,2024-01-26,3,MC019,EMP0069,127,158
PR000782,2024-01-26,4,MC029,EMP0154,159,200
PR000783,2024-01-26,4,MC028,EMP0022,180,200
PR000784,2024-01-26,4,MC026,EMP0062,200,200
PR000785,2024-01-26,4,MC027,EMP0153,190,200
PR000786,2024-01-26,5,MC031,EMP0096,95,142
PR000787,2024-01-26,5,MC033,EMP0080,110,142
PR000788,2024-01-26,5,MC030,EMP0096,122,142
PR000789,2024-01-26,5,MC034,EMP0101,116,142
PR000790,2024-01-26,5,MC035,EMP0080,113,142
PR000791,2024-01-26,6,MC037,EMP0085,241,325
PR000792,2024-01-26,6,MC036,EMP0171,251,325
PR000793,2024-01-26,6,MC038,EMP0085,359,325
PR000794,2024-01-27,1,MC008,EMP0130,173,181
PR000795,2024-01-27,1,MC002,EMP0158,189,181
PR000796,2024-01-27,1,MC005,EMP0107,159,181
PR000797,2024-01-27,1,MC004,EMP0018,175,181
PR000798,2024-01-27,1,MC007,EMP0037,147,181
PR000799,2024-01-27,1,MC003,EMP0151,183,181
PR000800,2024-01-27,1,MC001,EMP0177,180,181
PR000801,2024-01-27,2,MC017,EMP0146,116,120
PR000802,2024-01-27,2,MC010,EMP0026,117,120
PR000803,2024-01-27,2,MC016,EMP0146,111,120
PR000804,2024-01-27,2,MC015,EMP0012,142,120
PR000805,2024-01-27,2,MC014,EMP0042,121,120
PR000806,2024-01-27,2,MC012,EMP0074,108,120
PR000807,2024-01-27,2,MC018,EMP0001,113,120
PR000808,2024-01-27,2,MC009,EMP0115,107,120
PR000809,2024-01-27,2,MC013,EMP0089,110,120
PR000810,2024-01-27,3,MC020,EMP0034,180,158
PR000811,2024-01-27,3,MC022,EMP0016,138,158
PR000812,2024-01-27,3,MC019,EMP0078,139,158
PR000813,2024-01-27,3,MC021,EMP0078,139,158
PR000814,2024-01-27,4,MC025,EMP0071,217,200
PR000815,2024-01-27,4,MC027,EMP0174,207,200
PR000816,2024-01-27,4,MC029,EMP0071,244,200
PR000817,2024-01-27,4,MC028,EMP0109,204,200
PR000818,2024-01-27,5,MC032,EMP0164,116,142
PR000819,2024-01-27,5,MC030,EMP0028,125,142
PR000820,2024-01-27,5,MC035,EMP0145,135,142
PR000821,2024-01-27,5,MC033,EMP0060,125,142
PR000822,2024-01-27,5,MC031,EMP0058,137,142
PR000823,2024-01-27,6,MC039,EMP0144,349,325
PR000824,2024-01-27,6,MC036,EMP0053,287,325
PR000825,2024-01-27,6,MC038,EMP0065,306,325
PR000826,2024-01-28,1,MC005,EMP0141,58,181
PR000827,2024-01-28,1,MC007,EMP0073,62,181
PR000828,2024-01-28,1,MC006,EMP0005,57,181
PR000829,2024-01-28,1,MC004,EMP0092,51,181
PR000830,2024-01-28,1,MC002,EMP0038,57,181
PR000831,2024-01-28,1,MC003,EMP0130,62,181
PR000832,2024-01-28,1,MC008,EMP0008,60,181
PR000833,2024-01-28,2,MC018,EMP0041,39,120
PR000834,2024-01-28,2,MC015,EMP0103,43,120
PR000835,2024-01-28,2,MC016,EMP0074,40,120
PR000836,2024-01-28,2,MC010,EMP0103,41,120
PR000837,2024-01-28,2,MC014,EMP0051,41,120
PR000838,2024-01-28,2,MC012,EMP0114,36,120
PR000839,2024-01-28,2,MC013,EMP0009,45,120
PR000840,2024-01-28,3,MC021,EMP0099,52,158
PR000841,2024-01-28,3,MC022,EMP0078,51,158
PR000842,2024-01-28,3,MC024,EMP0006,50,158
PR000843,2024-01-28,3,MC023,EMP0125,61,158
PR000844,2024-01-28,4,MC025,EMP0153,82,200
PR000845,2024-01-28,4,MC026,EMP0174,69,200
PR000846,2024-01-28,4,MC028,EMP0022,77,200
PR000847,2024-01-28,4,MC029,EMP0087,79,200
PR000848,2024-01-28,5,MC032,EMP0003,52,142
PR000849,2024-01-28,5,MC035,EMP0164,43,142
PR000850,2024-01-28,5,MC031,EMP0165,46,142
PR000851,2024-01-28,5,MC034,EMP0164,45,142
PR000852,2024-01-28,6,MC036,EMP0085,119,325
PR000853,2024-01-28,6,MC037,EMP0065,97,325
PR000854,2024-01-28,6,MC038,EMP0053,113,325
PR000855,2024-01-29,1,MC006,EMP0092,178,181
PR000856,2024-01-29,1,MC008,EMP0177,180,181
PR000857,2024-01-29,1,MC003,EMP0167,172,181
PR000858,2024-01-29,1,MC005,EMP0119,180,181
PR000859,2024-01-29,1,MC002,EMP0097,159,181
PR000860,2024-01-29,1,MC004,EMP0066,205,181
PR000861,2024-01-29,1,MC007,EMP0038,163,181
PR000862,2024-01-29,2,MC016,EMP0015,109,120
PR000863,2024-01-29,2,MC015,EMP0051,121,120
PR000864,2024-01-29,2,MC018,EMP0051,118,120
PR000865,2024-01-29,2,MC012,EMP0138,114,120
PR000866,2024-01-29,2,MC013,EMP0106,115,120
PR000867,2024-01-29,2,MC011,EMP0067,96,120
PR000868,2024-01-29,2,MC010,EMP0036,117,120
PR000869,2024-01-29,2,MC014,EMP0020,90,120
PR000870,2024-01-29,3,MC023,EMP0179,148,158
PR000871,2024-01-29,3,MC021,EMP0084,142,158
PR000872,2024-01-29,3,MC022,EMP0013,158,158
PR000873,2024-01-29,3,MC020,EMP0069,146,158
PR000874,2024-01-29,4,MC027,EMP0049,203,200
PR000875,2024-01-29,4,MC025,EMP0002,198,200
PR000876,2024-01-29,4,MC028,EMP0011,232,200
PR000877,2024-01-29,4,MC026,EMP0108,208,200
PR000878,2024-01-29,5,MC032,EMP0150,130,142
PR000879,2024-01-29,5,MC034,EMP0056,133,142
PR000880,2024-01-29,5,MC030,EMP0003,119,142
PR000881,2024-01-29,5,MC033,EMP0028,147,142
PR000882,2024-01-29,5,MC035,EMP0068,134,142
PR000883,2024-01-29,6,MC037,EMP0171,322,325
PR000884,2024-01-29,6,MC039,EMP0046,307,325
PR000885,2024-01-29,6,MC036,EMP0120,323,325
PR000886,2024-01-30,1,MC001,EMP0107,167,181
PR000887,2024-01-30,1,MC006,EMP0025,178,181
PR000888,2024-01-30,1,MC004,EMP0162,179,181
PR000889,2024-01-30,1,MC007,EMP0126,164,181
PR000890,2024-01-30,1,MC003,EMP0104,148,181
PR000891,2024-01-30,1,MC008,EMP0118,179,181
PR000892,2024-01-30,1,MC005,EMP0007,164,181
PR000893,2024-01-30,2,MC014,EMP0004,112,120
PR000894,2024-01-30,2,MC009,EMP0040,118,120
PR000895,2024-01-30,2,MC015,EMP0103,121,120
PR000896,2024-01-30,2,MC013,EMP0070,110,120
PR000897,2024-01-30,2,MC018,EMP0081,113,120
PR000898,2024-01-30,2,MC011,EMP0105,122,120
PR000899,2024-01-30,2,MC010,EMP0114,108,120
PR000900,2024-01-30,2,MC017,EMP0027,107,120
PR000901,2024-01-30,3,MC023,EMP0159,160,158
PR000902,2024-01-30,3,MC021,EMP0179,133,158
PR000903,2024-01-30,3,MC020,EMP0179,147,158
PR000904,2024-01-30,3,MC024,EMP0064,151,158
PR000905,2024-01-30,3,MC022,EMP0179,146,158
PR000906,2024-01-30,4,MC028,EMP0022,216,200
PR000907,2024-01-30,4,MC027,EMP0002,236,200
PR000908,2024-01-30,4,MC026,EMP0109,191,200
PR000909,2024-01-30,4,MC029,EMP0153,195,200
PR000910,2024-01-30,5,MC035,EMP0003,124,142
PR000911,2024-01-30,5,MC031,EMP0056,118,142
PR000912,2024-01-30,5,MC033,EMP0003,135,142
PR000913,2024-01-30,5,MC030,EMP0096,125,142
PR000914,2024-01-30,6,MC037,EMP0065,269,325
PR000915,2024-01-30,6,MC039,EMP0065,302,325
PR000916,2024-01-30,6,MC038,EMP0046,335,325
PR000917,2024-01-31,1,MC004,EMP0057,152,181
PR000918,2024-01-31,1,MC008,EMP0007,159,181
PR000919,2024-01-31,1,MC007,EMP0167,179,181
PR000920,2024-01-31,1,MC002,EMP0005,172,181
PR000921,2024-01-31,1,MC003,EMP0166,174,181
PR000922,2024-01-31,1,MC005,EMP0168,185,181
PR000923,2024-01-31,1,MC006,EMP0017,185,181
PR000924,2024-01-31,2,MC015,EMP0081,121,120
PR000925,2024-01-31,2,MC018,EMP0041,147,120
PR000926,2024-01-31,2,MC012,EMP0040,110,120
PR000927,2024-01-31,2,MC009,EMP0140,126,120
PR000928,2024-01-31,2,MC011,EMP0123,99,120
PR000929,2024-01-31,2,MC017,EMP0051,105,120
PR000930,2024-01-31,2,MC014,EMP0040,113,120
PR000931,2024-01-31,2,MC016,EMP0147,124,120
PR000932,2024-01-31,3,MC021,EMP0069,156,158
PR000933,2024-01-31,3,MC020,EMP0111,166,158
PR000934,2024-01-31,3,MC024,EMP0033,140,158
PR000935,2024-01-31,3,MC023,EMP0143,167,158
PR000936,2024-01-31,3,MC019,EMP0134,173,158
PR000937,2024-01-31,4,MC025,EMP0011,204,200
PR000938,2024-01-31,4,MC026,EMP0023,199,200
PR000939,2024-01-31,4,MC027,EMP0022,218,200
PR000940,2024-01-31,4,MC028,EMP0154,250,200
PR000941,2024-01-31,5,MC031,EMP0096,125,142
PR000942,2024-01-31,5,MC030,EMP0068,131,142
PR000943,2024-01-31,5,MC035,EMP0164,147,142
PR000944,2024-01-31,5,MC033,EMP0086,130,142
PR000945,2024-01-31,5,MC034,EMP0080,138,142
PR000946,2024-01-31,6,MC039,EMP0155,315,325
PR000947,2024-01-31,6,MC037,EMP0085,328,325
PR000948,2024-01-31,6,MC036,EMP0046,293,325
PR000949,2024-02-01,1,MC004,EMP0091,154,181
PR000950,2024-02-01,1,MC005,EMP0032,161,181
PR000951,2024-02-01,1,MC008,EMP0126,164,181
PR000952,2024-02-01,1,MC001,EMP0137,171,181
PR000953,2024-02-01,1,MC007,EMP0005,163,181
PR000954,2024-02-01,1,MC006,EMP0061,170,181
PR000955,2024-02-01,2,MC017,EMP0040,100,120
PR000956,2024-02-01,2,MC018,EMP0138,99,120
PR000957,2024-02-01,2,MC010,EMP0047,111,120
PR000958,2024-02-01,2,MC013,EMP0035,138,120
PR000959,2024-02-01,2,MC011,EMP0045,118,120
PR000960,2024-02-01,2,MC012,EMP0015,113,120
PR000961,2024-02-01,2,MC009,EMP0036,122,120
PR000962,2024-02-01,2,MC016,EMP0012,87,120
PR000963,2024-02-01,3,MC021,EMP0136,145,158
PR000964,2024-02-01,3,MC024,EMP0124,164,158
PR000965,2024-02-01,3,MC019,EMP0124,159,158
PR000966,2024-02-01,3,MC020,EMP0159,144,158
PR000967,2024-02-01,3,MC022,EMP0172,140,158
PR000968,2024-02-01,4,MC028,EMP0087,190,200
PR000969,2024-02-01,4,MC027,EMP0087,221,200
PR000970,2024-02-01,4,MC029,EMP0093,189,200
PR000971,2024-02-01,4,MC026,EMP0153,251,200
PR000972,2024-02-01,5,MC034,EMP0165,123,142
PR000973,2024-02-01,5,MC032,EMP0145,124,142
PR000974,2024-02-01,5,MC033,EMP0028,142,142
PR000975,2024-02-01,5,MC030,EMP0164,130,142
PR000976,2024-02-01,6,MC036,EMP0171,319,325
PR000977,2024-02-01,6,MC037,EMP0144,323,325
PR000978,2024-02-01,6,MC038,EMP0171,337,325
PR000979,2024-02-02,1,MC001,EMP0141,139,181
PR000980,2024-02-02,1,MC004,EMP0066,141,181
PR000981,2024-02-02,1,MC006,EMP0102,146,181
PR000982,2024-02-02,1,MC007,EMP0177,151,181
PR000983,2024-02-02,1,MC003,EMP0104,166,181
PR000984,2024-02-02,1,MC005,EMP0073,141,181
PR000985,2024-02-02,2,MC014,EMP0103,99,120
PR000986,2024-02-02,2,MC010,EMP0090,110,120
PR000987,2024-02-02,2,MC012,EMP0041,104,120
PR000988,2024-02-02,2,MC013,EMP0015,116,120
PR000989,2024-02-02,2,MC011,EMP0074,97,120
PR000990,2024-02-02,2,MC018,EMP0040,91,120
PR000991,2024-02-02,2,MC016,EMP0031,89,120
PR000992,2024-02-02,2,MC015,EMP0042,85,120
PR000993,2024-02-02,2,MC017,EMP0035,100,120
PR000994,2024-02-02,3,MC022,EMP0078,126,158
PR000995,2024-02-02,3,MC020,EMP0016,138,158
