DefectID,ProdID,MachineID,DeptID,Date,DefectQty,DefectType
DF000427,PR000431,MC007,1,2024-01-15,6,Fabric Tear
DF000428,PR000432,MC002,1,2024-01-15,5,Size Variance
DF000429,PR000433,MC008,1,2024-01-15,14,Stain/Spot
DF000430,PR000434,MC010,2,2024-01-15,2,Stain/Spot
DF000431,PR000435,MC015,2,2024-01-15,4,Stain/Spot
DF000432,PR000436,MC018,2,2024-01-15,3,Stitching Error
DF000433,PR000437,MC014,2,2024-01-15,3,Stitching Error
DF000434,PR000438,MC009,2,2024-01-15,3,Colour Mismatch
DF000435,PR000439,MC011,2,2024-01-15,13,Colour Mismatch
DF000436,PR000440,MC013,2,2024-01-15,3,Colour Mismatch
DF000437,PR000441,MC012,2,2024-01-15,5,Fabric Tear
DF000438,PR000442,MC021,3,2024-01-15,24,Size Variance
DF000439,PR000443,MC019,3,2024-01-15,14,Stain/Spot
DF000440,PR000444,MC023,3,2024-01-15,6,Stitching Error
DF000441,PR000445,MC022,3,2024-01-15,9,Fabric Tear
DF000442,PR000446,MC020,3,2024-01-15,7,Weaving Fault
DF000443,PR000447,MC026,4,2024-01-15,5,Stain/Spot
DF000444,PR000448,MC027,4,2024-01-15,8,Stitching Error
DF000445,PR000449,MC028,4,2024-01-15,3,Weaving Fault
DF000446,PR000450,MC029,4,2024-01-15,7,Stitching Error
DF000447,PR000451,MC033,5,2024-01-15,2,Colour Mismatch
DF000448,PR000452,MC035,5,2024-01-15,2,Fabric Tear
DF000449,PR000453,MC031,5,2024-01-15,3,Stain/Spot
DF000450,PR000454,MC034,5,2024-01-15,2,Fabric Tear
DF000451,PR000455,MC037,6,2024-01-15,3,Stitching Error
DF000452,PR000456,MC036,6,2024-01-15,5,Stitching Error
DF000453,PR000457,MC039,6,2024-01-15,10,Stain/Spot
DF000454,PR000458,MC006,1,2024-01-16,4,Colour Mismatch
DF000455,PR000459,MC003,1,2024-01-16,4,Colour Mismatch
DF000456,PR000460,MC002,1,2024-01-16,4,Colour Mismatch
DF000457,PR000461,MC004,1,2024-01-16,7,Stitching Error
DF000458,PR000462,MC001,1,2024-01-16,4,Colour Mismatch
DF000459,PR000463,MC007,1,2024-01-16,3,Colour Mismatch
DF000460,PR000464,MC015,2,2024-01-16,4,Colour Mismatch
DF000461,PR000465,MC012,2,2024-01-16,4,Stitching Error
DF000462,PR000466,MC011,2,2024-01-16,10,Weaving Fault
DF000463,PR000467,MC009,2,2024-01-16,3,Stitching Error
DF000464,PR000468,MC016,2,2024-01-16,6,Colour Mismatch
DF000465,PR000469,MC013,2,2024-01-16,3,Fabric Tear
DF000466,PR000470,MC014,2,2024-01-16,4,Stain/Spot
DF000467,PR000471,MC010,2,2024-01-16,6,Size Variance
DF000468,PR000472,MC021,3,2024-01-16,31,Weaving Fault
DF000469,PR000473,MC019,3,2024-01-16,12,Colour Mismatch
DF000470,PR000474,MC024,3,2024-01-16,9,Stitching Error
DF000471,PR000475,MC023,3,2024-01-16,7,Stitching Error
DF000472,PR000476,MC020,3,2024-01-16,9,Fabric Tear
DF000473,PR000477,MC027,4,2024-01-16,12,Size Variance
DF000474,PR000478,MC026,4,2024-01-16,4,Size Variance
DF000475,PR000479,MC029,4,2024-01-16,6,Stitching Error
DF000476,PR000480,MC025,4,2024-01-16,4,Size Variance
DF000477,PR000481,MC032,5,2024-01-16,6,Weaving Fault
DF000478,PR000482,MC033,5,2024-01-16,3,Colour Mismatch
DF000479,PR000483,MC030,5,2024-01-16,2,Colour Mismatch
DF000480,PR000484,MC031,5,2024-01-16,1,Colour Mismatch
DF000481,PR000485,MC037,6,2024-01-16,4,Size Variance
DF000482,PR000486,MC038,6,2024-01-16,2,Weaving Fault
DF000483,PR000487,MC036,6,2024-01-16,2,Colour Mismatch
DF000484,PR000488,MC004,1,2024-01-17,5,Stain/Spot
DF000485,PR000489,MC005,1,2024-01-17,4,Stitching Error
DF000486,PR000490,MC003,1,2024-01-17,6,Size Variance
DF000487,PR000491,MC002,1,2024-01-17,5,Weaving Fault
DF000488,PR000492,MC001,1,2024-01-17,4,Stain/Spot
DF000489,PR000493,MC008,1,2024-01-17,19,Fabric Tear
DF000490,PR000494,MC016,2,2024-01-17,7,Colour Mismatch
DF000491,PR000495,MC011,2,2024-01-17,6,Weaving Fault
DF000492,PR000496,MC013,2,2024-01-17,3,Size Variance
DF000493,PR000497,MC010,2,2024-01-17,7,Fabric Tear
DF000494,PR000498,MC015,2,2024-01-17,4,Size Variance
DF000495,PR000499,MC018,2,2024-01-17,4,Size Variance
DF000496,PR000500,MC017,2,2024-01-17,3,Fabric Tear
DF000497,PR000501,MC020,3,2024-01-17,7,Fabric Tear
DF000498,PR000502,MC021,3,2024-01-17,24,Stitching Error
DF000499,PR000503,MC022,3,2024-01-17,14,Size Variance
DF000500,PR000504,MC023,3,2024-01-17,6,Size Variance
DF000501,PR000505,MC019,3,2024-01-17,6,Size Variance
DF000502,PR000506,MC026,4,2024-01-17,4,Colour Mismatch
DF000503,PR000507,MC025,4,2024-01-17,3,Fabric Tear
DF000504,PR000508,MC028,4,2024-01-17,5,Weaving Fault
DF000505,PR000509,MC030,5,2024-01-17,1,Fabric Tear
DF000506,PR000510,MC035,5,2024-01-17,3,Size Variance
DF000507,PR000511,MC034,5,2024-01-17,1,Size Variance
DF000508,PR000512,MC032,5,2024-01-17,4,Size Variance
DF000509,PR000513,MC033,5,2024-01-17,3,Stain/Spot
DF000510,PR000514,MC038,6,2024-01-17,3,Weaving Fault
DF000511,PR000515,MC036,6,2024-01-17,4,Stitching Error
DF000512,PR000516,MC039,6,2024-01-17,13,Size Variance
DF000513,PR000517,MC005,1,2024-01-18,4,Colour Mismatch
DF000514,PR000518,MC001,1,2024-01-18,6,Size Variance
DF000515,PR000519,MC007,1,2024-01-18,3,Stain/Spot
DF000516,PR000520,MC006,1,2024-01-18,4,Colour Mismatch
DF000517,PR000521,MC004,1,2024-01-18,3,Stain/Spot
DF000518,PR000522,MC008,1,2024-01-18,10,Stain/Spot
DF000519,PR000523,MC003,1,2024-01-18,3,Size Variance
DF000520,PR000524,MC017,2,2024-01-18,2,Stitching Error
DF000521,PR000525,MC009,2,2024-01-18,3,Size Variance
DF000522,PR000526,MC015,2,2024-01-18,4,Weaving Fault
DF000523,PR000527,MC018,2,2024-01-18,5,Stitching Error
DF000524,PR000528,MC011,2,2024-01-18,7,Size Variance
DF000525,PR000529,MC014,2,2024-01-18,3,Weaving Fault
DF000526,PR000530,MC012,2,2024-01-18,3,Colour Mismatch
DF000527,PR000531,MC016,2,2024-01-18,5,Weaving Fault
DF000528,PR000532,MC010,2,2024-01-18,3,Stitching Error
DF000529,PR000533,MC019,3,2024-01-18,10,Weaving Fault
DF000530,PR000534,MC021,3,2024-01-18,6,Colour Mismatch
DF000531,PR000535,MC024,3,2024-01-18,9,Stain/Spot
DF000532,PR000536,MC023,3,2024-01-18,9,Colour Mismatch
DF000533,PR000537,MC022,3,2024-01-18,9,Stitching Error
DF000534,PR000538,MC028,4,2024-01-18,5,Size Variance
DF000535,PR000539,MC025,4,2024-01-18,4,Stain/Spot
DF000536,PR000540,MC029,4,2024-01-18,3,Weaving Fault
DF000537,PR000541,MC027,4,2024-01-18,4,Size Variance
DF000538,PR000542,MC030,5,2024-01-18,1,Fabric Tear
DF000539,PR000543,MC034,5,2024-01-18,2,Colour Mismatch
DF000540,PR000544,MC035,5,2024-01-18,1,Weaving Fault
DF000541,PR000545,MC031,5,2024-01-18,3,Weaving Fault
DF000542,PR000546,MC033,5,2024-01-18,2,Stain/Spot
DF000543,PR000547,MC036,6,2024-01-18,4,Stitching Error
DF000544,PR000548,MC038,6,2024-01-18,5,Size Variance
DF000545,PR000549,MC037,6,2024-01-18,3,Stitching Error
DF000546,PR000550,MC003,1,2024-01-19,6,Stain/Spot
DF000547,PR000551,MC008,1,2024-01-19,3,Stain/Spot
DF000548,PR000553,MC005,1,2024-01-19,4,Stitching Error
DF000549,PR000554,MC007,1,2024-01-19,4,Stain/Spot
DF000550,PR000555,MC002,1,2024-01-19,4,Colour Mismatch
DF000551,PR000556,MC012,2,2024-01-19,4,Colour Mismatch
DF000552,PR000557,MC017,2,2024-01-19,4,Colour Mismatch
DF000553,PR000558,MC014,2,2024-01-19,2,Size Variance
DF000554,PR000559,MC018,2,2024-01-19,4,Stitching Error
DF000555,PR000560,MC013,2,2024-01-19,4,Stitching Error
DF000556,PR000561,MC011,2,2024-01-19,5,Weaving Fault
DF000557,PR000562,MC015,2,2024-01-19,3,Colour Mismatch
DF000558,PR000563,MC010,2,2024-01-19,3,Size Variance
DF000559,PR000564,MC016,2,2024-01-19,3,Stitching Error
DF000560,PR000565,MC020,3,2024-01-19,9,Size Variance
DF000561,PR000566,MC021,3,2024-01-19,32,Size Variance
DF000562,PR000567,MC019,3,2024-01-19,8,Stitching Error
DF000563,PR000568,MC022,3,2024-01-19,8,Fabric Tear
DF000564,PR000569,MC028,4,2024-01-19,5,Colour Mismatch
DF000565,PR000570,MC027,4,2024-01-19,7,Stain/Spot
DF000566,PR000571,MC029,4,2024-01-19,4,Stitching Error
DF000567,PR000572,MC025,4,2024-01-19,3,Stain/Spot
DF000568,PR000573,MC035,5,2024-01-19,2,Stain/Spot
DF000569,PR000574,MC031,5,2024-01-19,1,Stitching Error
DF000570,PR000575,MC032,5,2024-01-19,4,Stain/Spot
DF000571,PR000576,MC033,5,2024-01-19,2,Stain/Spot
DF000572,PR000577,MC030,5,2024-01-19,2,Colour Mismatch
DF000573,PR000578,MC036,6,2024-01-19,1,Size Variance
DF000574,PR000579,MC039,6,2024-01-19,3,Stitching Error
DF000575,PR000580,MC037,6,2024-01-19,1,Size Variance
DF000576,PR000581,MC005,1,2024-01-20,5,Stain/Spot
DF000577,PR000582,MC007,1,2024-01-20,3,Weaving Fault
DF000578,PR000583,MC008,1,2024-01-20,11,Weaving Fault
DF000579,PR000584,MC006,1,2024-01-20,4,Stitching Error
DF000580,PR000585,MC001,1,2024-01-20,3,Size Variance
DF000581,PR000587,MC014,2,2024-01-20,2,Colour Mismatch
DF000582,PR000588,MC009,2,2024-01-20,2,Size Variance
DF000583,PR000589,MC016,2,2024-01-20,2,Size Variance
DF000584,PR000590,MC012,2,2024-01-20,5,Fabric Tear
DF000585,PR000591,MC015,2,2024-01-20,5,Weaving Fault
DF000586,PR000592,MC011,2,2024-01-20,14,Size Variance
DF000587,PR000593,MC010,2,2024-01-20,4,Colour Mismatch
DF000588,PR000594,MC013,2,2024-01-20,2,Colour Mismatch
DF000589,PR000595,MC019,3,2024-01-20,6,Size Variance
DF000590,PR000596,MC024,3,2024-01-20,10,Weaving Fault
DF000591,PR000597,MC023,3,2024-01-20,10,Size Variance
DF000592,PR000598,MC020,3,2024-01-20,9,Size Variance
DF000593,PR000599,MC021,3,2024-01-20,19,Stain/Spot
DF000594,PR000600,MC028,4,2024-01-20,5,Stain/Spot
DF000595,PR000601,MC029,4,2024-01-20,4,Stitching Error
DF000596,PR000602,MC026,4,2024-01-20,4,Stain/Spot
DF000597,PR000603,MC025,4,2024-01-20,4,Size Variance
DF000598,PR000604,MC033,5,2024-01-20,2,Size Variance
DF000599,PR000605,MC032,5,2024-01-20,7,Colour Mismatch
DF000600,PR000606,MC035,5,2024-01-20,2,Stitching Error
DF000601,PR000607,MC034,5,2024-01-20,3,Stitching Error
DF000602,PR000608,MC038,6,2024-01-20,3,Weaving Fault
DF000603,PR000609,MC039,6,2024-01-20,4,Weaving Fault
DF000604,PR000610,MC036,6,2024-01-20,3,Weaving Fault
DF000605,PR000611,MC002,1,2024-01-21,2,Weaving Fault
DF000606,PR000612,MC006,1,2024-01-21,1,Colour Mismatch
DF000607,PR000613,MC003,1,2024-01-21,1,Colour Mismatch
DF000608,PR000614,MC007,1,2024-01-21,2,Colour Mismatch
DF000609,PR000615,MC004,1,2024-01-21,2,Stain/Spot
DF000610,PR000616,MC005,1,2024-01-21,1,Size Variance
DF000611,PR000617,MC001,1,2024-01-21,1,Weaving Fault
DF000612,PR000618,MC009,2,2024-01-21,2,Fabric Tear
DF000613,PR000619,MC015,2,2024-01-21,1,Fabric Tear
DF000614,PR000620,MC018,2,2024-01-21,2,Fabric Tear
DF000615,PR000621,MC017,2,2024-01-21,2,Colour Mismatch
DF000616,PR000622,MC016,2,2024-01-21,1,Size Variance
DF000617,PR000623,MC011,2,2024-01-21,5,Weaving Fault
DF000618,PR000624,MC014,2,2024-01-21,1,Stain/Spot
DF000619,PR000625,MC010,2,2024-01-21,2,Size Variance
DF000620,PR000626,MC020,3,2024-01-21,3,Colour Mismatch
DF000621,PR000627,MC023,3,2024-01-21,4,Size Variance
DF000622,PR000628,MC024,3,2024-01-21,2,Fabric Tear
DF000623,PR000629,MC022,3,2024-01-21,3,Fabric Tear
DF000624,PR000630,MC019,3,2024-01-21,3,Size Variance
DF000625,PR000631,MC028,4,2024-01-21,2,Size Variance
DF000626,PR000632,MC029,4,2024-01-21,2,Colour Mismatch
DF000627,PR000633,MC025,4,2024-01-21,2,Colour Mismatch
DF000628,PR000634,MC027,4,2024-01-21,2,Weaving Fault
DF000629,PR000635,MC032,5,2024-01-21,2,Stitching Error
DF000630,PR000636,MC030,5,2024-01-21,1,Stitching Error
DF000631,PR000638,MC031,5,2024-01-21,1,Colour Mismatch
DF000632,PR000639,MC036,6,2024-01-21,1,Colour Mismatch
DF000633,PR000640,MC037,6,2024-01-21,1,Colour Mismatch
DF000634,PR000641,MC039,6,2024-01-21,4,Colour Mismatch
DF000635,PR000642,MC003,1,2024-01-22,5,Fabric Tear
DF000636,PR000643,MC008,1,2024-01-22,5,Stain/Spot
DF000637,PR000644,MC001,1,2024-01-22,4,Stain/Spot
DF000638,PR000645,MC004,1,2024-01-22,2,Size Variance
DF000639,PR000646,MC007,1,2024-01-22,3,Stitching Error
DF000640,PR000647,MC002,1,2024-01-22,6,Stitching Error
DF000641,PR000648,MC005,1,2024-01-22,7,Stitching Error
DF000642,PR000649,MC012,2,2024-01-22,3,Weaving Fault
DF000643,PR000650,MC010,2,2024-01-22,6,Size Variance
DF000644,PR000651,MC011,2,2024-01-22,6,Fabric Tear
DF000645,PR000652,MC017,2,2024-01-22,4,Size Variance
DF000646,PR000653,MC016,2,2024-01-22,3,Stitching Error
DF000647,PR000654,MC018,2,2024-01-22,4,Stitching Error
DF000648,PR000655,MC015,2,2024-01-22,4,Fabric Tear
DF000649,PR000656,MC022,3,2024-01-22,10,Weaving Fault
DF000650,PR000657,MC021,3,2024-01-22,29,Colour Mismatch
DF000651,PR000658,MC020,3,2024-01-22,9,Fabric Tear
DF000652,PR000659,MC024,3,2024-01-22,12,Stain/Spot
DF000653,PR000660,MC019,3,2024-01-22,8,Weaving Fault
DF000654,PR000661,MC026,4,2024-01-22,4,Size Variance
DF000655,PR000662,MC029,4,2024-01-22,2,Size Variance
DF000656,PR000663,MC025,4,2024-01-22,2,Stitching Error
DF000657,PR000664,MC027,4,2024-01-22,10,Colour Mismatch
DF000658,PR000665,MC031,5,2024-01-22,1,Stitching Error
DF000659,PR000666,MC033,5,2024-01-22,3,Colour Mismatch
DF000660,PR000667,MC034,5,2024-01-22,2,Stitching Error
DF000661,PR000668,MC032,5,2024-01-22,7,Colour Mismatch
DF000662,PR000669,MC030,5,2024-01-22,2,Weaving Fault
DF000663,PR000670,MC039,6,2024-01-22,5,Colour Mismatch
DF000664,PR000671,MC038,6,2024-01-22,4,Size Variance
DF000665,PR000672,MC037,6,2024-01-22,4,Colour Mismatch
DF000666,PR000673,MC002,1,2024-01-23,7,Fabric Tear
DF000667,PR000674,MC006,1,2024-01-23,4,Stain/Spot
DF000668,PR000675,MC005,1,2024-01-23,5,Colour Mismatch
DF000669,PR000676,MC001,1,2024-01-23,2,Fabric Tear
DF000670,PR000677,MC003,1,2024-01-23,4,Stain/Spot
DF000671,PR000678,MC004,1,2024-01-23,6,Stain/Spot
DF000672,PR000679,MC012,2,2024-01-23,3,Size Variance
DF000673,PR000680,MC014,2,2024-01-23,2,Weaving Fault
DF000674,PR000681,MC018,2,2024-01-23,5,Fabric Tear
DF000675,PR000682,MC017,2,2024-01-23,2,Weaving Fault
DF000676,PR000683,MC009,2,2024-01-23,5,Colour Mismatch
DF000677,PR000684,MC015,2,2024-01-23,5,Colour Mismatch
DF000678,PR000685,MC011,2,2024-01-23,9,Stain/Spot
DF000679,PR000686,MC021,3,2024-01-23,21,Colour Mismatch
DF000680,PR000687,MC022,3,2024-01-23,8,Weaving Fault
DF000681,PR000688,MC023,3,2024-01-23,7,Stain/Spot
DF000682,PR000689,MC024,3,2024-01-23,8,Weaving Fault
DF000683,PR000690,MC019,3,2024-01-23,8,Fabric Tear
DF000684,PR000691,MC028,4,2024-01-23,2,Fabric Tear
DF000685,PR000692,MC026,4,2024-01-23,4,Weaving Fault
DF000686,PR000693,MC029,4,2024-01-23,2,Weaving Fault
DF000687,PR000694,MC027,4,2024-01-23,13,Stain/Spot
DF000688,PR000695,MC035,5,2024-01-23,2,Colour Mismatch
DF000689,PR000696,MC030,5,2024-01-23,2,Colour Mismatch
DF000690,PR000697,MC033,5,2024-01-23,3,Weaving Fault
DF000691,PR000698,MC034,5,2024-01-23,2,Stitching Error
DF000692,PR000699,MC038,6,2024-01-23,2,Colour Mismatch
DF000693,PR000700,MC039,6,2024-01-23,9,Stitching Error
DF000694,PR000701,MC036,6,2024-01-23,4,Weaving Fault
DF000695,PR000702,MC006,1,2024-01-24,5,Stain/Spot
DF000696,PR000703,MC001,1,2024-01-24,6,Fabric Tear
DF000697,PR000704,MC007,1,2024-01-24,6,Colour Mismatch
DF000698,PR000705,MC003,1,2024-01-24,3,Stain/Spot
DF000699,PR000706,MC008,1,2024-01-24,13,Stitching Error
DF000700,PR000707,MC005,1,2024-01-24,4,Stain/Spot
DF000701,PR000708,MC004,1,2024-01-24,3,Stain/Spot
DF000702,PR000709,MC012,2,2024-01-24,4,Fabric Tear
DF000703,PR000710,MC013,2,2024-01-24,6,Stain/Spot
DF000704,PR000711,MC010,2,2024-01-24,4,Stitching Error
DF000705,PR000712,MC011,2,2024-01-24,15,Size Variance
DF000706,PR000713,MC018,2,2024-01-24,5,Colour Mismatch
DF000707,PR000714,MC014,2,2024-01-24,3,Colour Mismatch
DF000708,PR000715,MC015,2,2024-01-24,4,Stain/Spot
DF000709,PR000716,MC017,2,2024-01-24,9,Size Variance
DF000710,PR000717,MC016,2,2024-01-24,2,Colour Mismatch
DF000711,PR000718,MC024,3,2024-01-24,14,Weaving Fault
DF000712,PR000719,MC020,3,2024-01-24,11,Stitching Error
DF000713,PR000720,MC021,3,2024-01-24,14,Colour Mismatch
DF000714,PR000721,MC019,3,2024-01-24,4,Weaving Fault
DF000715,PR000722,MC022,3,2024-01-24,12,Colour Mismatch
DF000716,PR000723,MC028,4,2024-01-24,4,Size Variance
DF000717,PR000724,MC029,4,2024-01-24,5,Stitching Error
DF000718,PR000725,MC025,4,2024-01-24,5,Stain/Spot
DF000719,PR000726,MC027,4,2024-01-24,11,Stain/Spot
DF000720,PR000727,MC035,5,2024-01-24,2,Fabric Tear
DF000721,PR000728,MC031,5,2024-01-24,2,Stitching Error
DF000722,PR000729,MC034,5,2024-01-24,3,Colour Mismatch
DF000723,PR000730,MC033,5,2024-01-24,4,Stain/Spot
DF000724,PR000731,MC039,6,2024-01-24,13,Stain/Spot
DF000725,PR000732,MC037,6,2024-01-24,3,Fabric Tear
DF000726,PR000733,MC036,6,2024-01-24,3,Stitching Error
DF000727,PR000734,MC001,1,2024-01-25,3,Stitching Error
DF000728,PR000735,MC003,1,2024-01-25,5,Colour Mismatch
DF000729,PR000736,MC007,1,2024-01-25,4,Stitching Error
DF000730,PR000737,MC002,1,2024-01-25,4,Size Variance
DF000731,PR000738,MC008,1,2024-01-25,11,Weaving Fault
DF000732,PR000739,MC006,1,2024-01-25,5,Size Variance
DF000733,PR000740,MC009,2,2024-01-25,4,Stain/Spot
DF000734,PR000741,MC016,2,2024-01-25,3,Stitching Error
DF000735,PR000742,MC017,2,2024-01-25,2,Colour Mismatch
DF000736,PR000743,MC018,2,2024-01-25,3,Size Variance
DF000737,PR000744,MC014,2,2024-01-25,4,Fabric Tear
DF000738,PR000745,MC011,2,2024-01-25,14,Fabric Tear
DF000739,PR000746,MC013,2,2024-01-25,3,Weaving Fault
DF000740,PR000747,MC024,3,2024-01-25,12,Fabric Tear
DF000741,PR000748,MC021,3,2024-01-25,15,Stitching Error
DF000742,PR000749,MC020,3,2024-01-25,11,Weaving Fault
DF000743,PR000750,MC019,3,2024-01-25,10,Colour Mismatch
DF000744,PR000751,MC023,3,2024-01-25,8,Size Variance
DF000745,PR000752,MC026,4,2024-01-25,4,Size Variance
DF000746,PR000753,MC025,4,2024-01-25,3,Stitching Error
DF000747,PR000754,MC027,4,2024-01-25,6,Stain/Spot
DF000748,PR000755,MC029,4,2024-01-25,4,Weaving Fault
DF000749,PR000756,MC031,5,2024-01-25,2,Fabric Tear
DF000750,PR000757,MC034,5,2024-01-25,2,Fabric Tear
DF000751,PR000758,MC032,5,2024-01-25,4,Stain/Spot
DF000752,PR000759,MC035,5,2024-01-25,1,Stain/Spot
DF000753,PR000760,MC036,6,2024-01-25,3,Stitching Error
DF000754,PR000761,MC039,6,2024-01-25,7,Weaving Fault
DF000755,PR000762,MC037,6,2024-01-25,3,Size Variance
DF000756,PR000763,MC003,1,2024-01-26,3,Fabric Tear
DF000757,PR000764,MC006,1,2024-01-26,5,Stitching Error
DF000758,PR000765,MC002,1,2024-01-26,3,Colour Mismatch
DF000759,PR000766,MC007,1,2024-01-26,4,Fabric Tear
DF000760,PR000767,MC005,1,2024-01-26,4,Size Variance
DF000761,PR000768,MC004,1,2024-01-26,4,Stitching Error
DF000762,PR000769,MC008,1,2024-01-26,10,Weaving Fault
DF000763,PR000770,MC009,2,2024-01-26,2,Colour Mismatch
DF000764,PR000771,MC017,2,2024-01-26,2,Stain/Spot
DF000765,PR000772,MC015,2,2024-01-26,4,Stitching Error
DF000766,PR000773,MC011,2,2024-01-26,9,Fabric Tear
DF000767,PR000774,MC018,2,2024-01-26,3,Size Variance
DF000768,PR000775,MC012,2,2024-01-26,5,Weaving Fault
DF000769,PR000776,MC014,2,2024-01-26,3,Colour Mismatch
DF000770,PR000777,MC023,3,2024-01-26,8,Size Variance
DF000771,PR000778,MC021,3,2024-01-26,3,Fabric Tear
DF000772,PR000779,MC022,3,2024-01-26,7,Fabric Tear
DF000773,PR000780,MC020,3,2024-01-26,7,Stain/Spot
DF000774,PR000781,MC019,3,2024-01-26,8,Size Variance
DF000775,PR000782,MC029,4,2024-01-26,5,Stain/Spot
DF000776,PR000783,MC028,4,2024-01-26,3,Weaving Fault
DF000777,PR000784,MC026,4,2024-01-26,5,Size Variance
DF000778,PR000785,MC027,4,2024-01-26,12,Fabric Tear
DF000779,PR000786,MC031,5,2024-01-26,2,Size Variance
DF000780,PR000787,MC033,5,2024-01-26,2,Weaving Fault
DF000781,PR000788,MC030,5,2024-01-26,1,Colour Mismatch
DF000782,PR000789,MC034,5,2024-01-26,2,Stitching Error
DF000783,PR000790,MC035,5,2024-01-26,2,Weaving Fault
DF000784,PR000791,MC037,6,2024-01-26,2,Weaving Fault
DF000785,PR000792,MC036,6,2024-01-26,3,Fabric Tear
DF000786,PR000793,MC038,6,2024-01-26,4,Size Variance
DF000787,PR000794,MC008,1,2024-01-27,10,Size Variance
DF000788,PR000795,MC002,1,2024-01-27,6,Fabric Tear
DF000789,PR000796,MC005,1,2024-01-27,5,Stain/Spot
DF000790,PR000797,MC004,1,2024-01-27,5,Stitching Error
DF000791,PR000798,MC007,1,2024-01-27,2,Size Variance
DF000792,PR000799,MC003,1,2024-01-27,2,Size Variance
DF000793,PR000800,MC001,1,2024-01-27,5,Fabric Tear
DF000794,PR000801,MC017,2,2024-01-27,4,Fabric Tear
DF000795,PR000802,MC010,2,2024-01-27,5,Weaving Fault
DF000796,PR000803,MC016,2,2024-01-27,4,Size Variance
DF000797,PR000804,MC015,2,2024-01-27,7,Stitching Error
DF000798,PR000805,MC014,2,2024-01-27,5,Fabric Tear
DF000799,PR000806,MC012,2,2024-01-27,4,Fabric Tear
DF000800,PR000807,MC018,2,2024-01-27,5,Stain/Spot
DF000801,PR000808,MC009,2,2024-01-27,1,Colour Mismatch
DF000802,PR000809,MC013,2,2024-01-27,5,Weaving Fault
DF000803,PR000810,MC020,3,2024-01-27,14,Size Variance
DF000804,PR000811,MC022,3,2024-01-27,8,Stain/Spot
DF000805,PR000812,MC019,3,2024-01-27,8,Colour Mismatch
DF000806,PR000813,MC021,3,2024-01-27,10,Stain/Spot
DF000807,PR000814,MC025,4,2024-01-27,5,Size Variance
DF000808,PR000815,MC027,4,2024-01-27,11,Size Variance
DF000809,PR000816,MC029,4,2024-01-27,5,Stain/Spot
DF000810,PR000817,MC028,4,2024-01-27,5,Fabric Tear
DF000811,PR000818,MC032,5,2024-01-27,5,Size Variance
DF000812,PR000819,MC030,5,2024-01-27,1,Fabric Tear
DF000813,PR000820,MC035,5,2024-01-27,3,Colour Mismatch
DF000814,PR000821,MC033,5,2024-01-27,2,Weaving Fault
DF000815,PR000822,MC031,5,2024-01-27,1,Stain/Spot
DF000816,PR000823,MC039,6,2024-01-27,6,Fabric Tear
DF000817,PR000824,MC036,6,2024-01-27,2,Weaving Fault
DF000818,PR000825,MC038,6,2024-01-27,4,Colour Mismatch
DF000819,PR000826,MC005,1,2024-01-28,2,Stain/Spot
DF000820,PR000827,MC007,1,2024-01-28,1,Stitching Error
DF000821,PR000828,MC006,1,2024-01-28,2,Fabric Tear
DF000822,PR000830,MC002,1,2024-01-28,2,Stitching Error
DF000823,PR000831,MC003,1,2024-01-28,2,Stitching Error
DF000824,PR000832,MC008,1,2024-01-28,1,Fabric Tear
DF000825,PR000833,MC018,2,2024-01-28,1,Size Variance
DF000826,PR000834,MC015,2,2024-01-28,2,Fabric Tear
DF000827,PR000835,MC016,2,2024-01-28,2,Weaving Fault
DF000828,PR000836,MC010,2,2024-01-28,2,Colour Mismatch
DF000829,PR000837,MC014,2,2024-01-28,1,Colour Mismatch
DF000830,PR000838,MC012,2,2024-01-28,1,Size Variance
DF000831,PR000839,MC013,2,2024-01-28,2,Colour Mismatch
DF000832,PR000840,MC021,3,2024-01-28,9,Stitching Error
DF000833,PR000841,MC022,3,2024-01-28,3,Weaving Fault
DF000834,PR000842,MC024,3,2024-01-28,3,Weaving Fault
DF000835,PR000843,MC023,3,2024-01-28,5,Stitching Error
DF000836,PR000844,MC025,4,2024-01-28,1,Colour Mismatch
DF000837,PR000845,MC026,4,2024-01-28,1,Stain/Spot
DF000838,PR000846,MC028,4,2024-01-28,1,Weaving Fault
DF000839,PR000847,MC029,4,2024-01-28,1,Weaving Fault
DF000840,PR000848,MC032,5,2024-01-28,2,Size Variance
DF000841,PR000849,MC035,5,2024-01-28,1,Fabric Tear
DF000842,PR000850,MC031,5,2024-01-28,1,Colour Mismatch
DF000843,PR000851,MC034,5,2024-01-28,1,Stitching Error
DF000844,PR000853,MC037,6,2024-01-28,1,Stain/Spot
DF000845,PR000854,MC038,6,2024-01-28,1,Weaving Fault
DF000846,PR000855,MC006,1,2024-01-29,3,Fabric Tear
DF000847,PR000856,MC008,1,2024-01-29,8,Weaving Fault
DF000848,PR000857,MC003,1,2024-01-29,4,Weaving Fault
